"","logFC","logCPM","LR","PValue","FDR"
"COL2A1",-0.0200931741278916,8.01309644544268,0.00661962228759494,0.935154815029987,1
"HERC3",-0.0270994862749305,7.30948216760059,0.00656364856145064,0.935428951819571,1
"CTR9",-0.0282537378297195,7.1418019956312,0.00650741116928089,0.935705567423129,1
"RAP1A",0.0312184854366769,6.6978746403635,0.00649330468280684,0.93577514171851,1
"UQCR11",-0.0283222236154185,7.86409189524992,0.00648816748061165,0.9358004976934,1
"EGF",0.0219558694564543,7.70402458530071,0.00646694675538995,0.935905345228457,1
"TADA3",0.0430273427360325,5.77443669051553,0.006466687571824,0.935906626874155,1
"UCHL5",-0.0272915826549194,7.14484165749206,0.00641603958311521,0.936157575881002,1
"ODC1",0.0393016115155598,5.95777717100077,0.00640878615995533,0.936193596396312,1
"HEXA",0.0188642164814742,9.01250523721536,0.0063504310450746,0.936484137647661,1
"PLIN2",-0.0308938512483539,6.82984174473304,0.00634571499089898,0.93650767672498,1
"P2RX2",0.0440916893467084,5.02957477903399,0.0063373790978738,0.936549304918354,1
"TMEM59L",-0.0414299600784551,5.93336367505622,0.00633417878778086,0.93656529410328,1
"CSNK2A1",0.0217050809612467,9.2456789117926,0.00633191246524234,0.936576619417846,1
"UBTF",-0.0290412544842144,7.32770873431247,0.00630652009142807,0.936703650435906,1
"CP",-0.0253408199856262,7.57862114592332,0.00630446689226005,0.936713933259502,1
"UCKL1",-0.0308508053319721,6.49938409649436,0.00630111680825607,0.936730714754608,1
"SEC22C",0.0258093076184232,7.18799030630406,0.00629741296939201,0.936749273531522,1
"HDAC2",0.0276182315414831,7.9037600418809,0.00628031461465639,0.936835019317554,1
"RBCK1",0.024626269365926,7.59746678293244,0.0062776055000171,0.936848615911645,1
"RFC1",0.0229493288163101,7.44850139579991,0.00625713679569784,0.93695144048455,1
"STX10",0.0370189648674947,6.63640129146468,0.00622212722641002,0.937127704173504,1
"ITGA2B",-0.0298351867281631,7.48449051918521,0.00621757590757266,0.937150655442326,1
"TTLL4",-0.0225072843366423,7.83865144668509,0.00621240595673989,0.937176736588329,1
"C5AR1",-0.0412636396021955,5.2281913314066,0.00618471447794011,0.937316619632224,1
"RNF24",0.0377905438928398,5.74904848705335,0.00614720824902548,0.937506585094571,1
"SUCLA2",-0.0236097247466002,7.54358787762063,0.00614414644761752,0.937522118536309,1
"RHOF",0.0334959267261825,6.40473761960937,0.00614121671094736,0.937536985620059,1
"TNFRSF9",0.0339345866819939,6.62812527571414,0.00613872458035303,0.937549634860264,1
"KHNYN",-0.0319186668125732,6.65631125106379,0.00609715235171748,0.937761024138752,1
"SH3BP4",-0.028888167950599,7.06036793923671,0.0060816472427625,0.937840051127886,1
"RAP1B",-0.0226080252418254,8.21495401348326,0.00607059493054862,0.93789644483347,1
"CETN2",-0.0523858757970438,4.21608860925358,0.00606826316027487,0.93790834913586,1
"TRIM38",0.0316773336918223,6.55516255569751,0.00606763512237185,0.937911555828362,1
"CKMT2",-0.0394398543015671,6.20967410104103,0.00601737010394032,0.938168747155041,1
"SALL2",0.0448269784026362,6.09162343726938,0.00594790794214362,0.938525949815372,1
"ACY1",0.0357851644155697,8.40932494882828,0.0059394644876658,0.938569512202252,1
"PKDREJ",-0.0309040553328593,6.29329147779119,0.00593179027050805,0.938609132884817,1
"GP1BA",-0.0552831318798736,4.17698499663793,0.00592385733384848,0.938650116401681,1
"TCF12",-0.0273353493561137,8.03601744796322,0.00592198708065439,0.93865978261359,1
"RRP7A",0.0530958010401292,5.46552042175742,0.00591597265000487,0.938690877994413,1
"ATP6V1C1",-0.0311213537438748,6.44705696834739,0.00589661551849829,0.938791064941644,1
"FOXN2",0.0347036787655037,5.8431133388624,0.00585806449623938,0.938991087922362,1
"SS18L1",0.0368978905625875,6.25526752913695,0.005813039454722,0.939225541494525,1
"SEZ6L2",0.027242950373061,6.95246954571052,0.0058031166933219,0.93927733379757,1
"FKBP15",-0.0222897853312621,7.80674375310017,0.00572255329607074,0.939699497630191,1
"RIF1",-0.021226367808189,8.29721890085058,0.00572230665604323,0.93970079463257,1
"RAMP3",-0.0566883596531044,4.74004551902373,0.00570054224325034,0.93981535773861,1
"ADH1A",0.0376015648176985,5.4595025399641,0.00569067524178424,0.939867367928541,1
"NVL",-0.0339466101380206,6.96824709015608,0.00560748673720468,0.940307680164681,1
"CPT2",0.0337285113539402,6.96612815624157,0.00553793380849044,0.940678347468283,1
"CASP5",0.0402189170120826,6.15438338750115,0.00553744226580033,0.940680975342483,1
"PCYT1B",-0.0423044750923115,5.34486514926818,0.00553291976418668,0.940705158941991,1
"ALDH5A1",0.0339113929902655,7.1415159048164,0.0055107185716281,0.940824021877559,1
"KCNK5",-0.0354370460415774,5.55644615866048,0.00549665788134379,0.940899425945167,1
"CCDC69",0.0275426348129032,6.7104687429846,0.00542558095000345,0.941282087065797,1
"GLOD4",0.0309970612178435,6.84505009480572,0.00539781166509812,0.941432274389142,1
"COG5",-0.0776031655346043,1.82547822776347,0.00532339179231567,0.941836692692887,1
"IRAK2",-0.0327693702348889,5.94210550384275,0.00531881697867931,0.941861645943615,1
"BCL2L11",-0.0310546163413507,6.65936246449435,0.005304379784139,0.941940464225042,1
"BCKDHB",0.031641374205917,6.40241328966265,0.00529135753810195,0.942011650297653,1
"BCAT1",-0.0258445678011944,7.11668705523246,0.00528829564814792,0.942028400893461,1
"ACAP1",-0.0939142413735316,1.48657577540018,0.00524532215802331,0.942264011124784,1
"TNFAIP1",0.0328865238564057,6.10165218912985,0.00522778253154144,0.942360454129318,1
"GRIK5",0.0251650290652676,6.94399544526918,0.00522140083079847,0.942395584751233,1
"MSTO1",0.0439089092046322,6.98441746774359,0.00521174108747502,0.942448801749644,1
"COMMD2",-0.0289593989009723,6.57842572135657,0.00519706590390179,0.942529744529385,1
"TGDS",-0.0322193487855515,5.93178281077642,0.00513781761875975,0.942857709718996,1
"RAD1",0.0283270457620758,6.72391304281466,0.0050258966619694,0.943482469908807,1
"GTF3C1",-0.0217517117397768,7.96218838338674,0.00502148156011373,0.943507258311659,1
"PBX1",0.0216517715260253,8.33976293371763,0.00500771267864764,0.943584633532275,1
"KPNB1",0.0211521741926343,7.57350439223561,0.00500436741764565,0.94360344860373,1
"MBD4",0.0335039818151388,6.41138208666007,0.0050032094598933,0.943609962888694,1
"RABGEF1",0.0217785598065465,7.56322519174843,0.00497902572902831,0.943746186057319,1
"PCBD1",0.0441141534604775,5.13800711320881,0.0049759611653819,0.943763471978124,1
"LETMD1",-0.0215561955556984,7.77014339414243,0.0049499219914324,0.943910564425161,1
"F2RL3",0.047565555248446,5.03424140088803,0.00494627353936394,0.943931205158187,1
"GPR171",0.061755805021577,4.90381500488061,0.00493882158855463,0.943973387568029,1
"COPS6",-0.0477961924814463,6.51137370489175,0.0048790499743987,0.944312893550645,1
"REG1A",0.0368034203158655,5.95025051993628,0.00484612461728595,0.944500804281289,1
"IGHM",-0.121413081458946,-0.229879707706176,0.00482625256605695,0.944614528042472,1
"NCKAP1",-0.0194212122646456,8.24912603891401,0.00481792691527971,0.94466224398963,1
"SIPA1L3",-0.0212832292475978,7.51812150777422,0.00481522343226715,0.944677747092818,1
"PTGDR",0.0391962133357167,5.25896158969072,0.00481200025341266,0.944696236103831,1
"SIM2",-0.0305163264296902,6.77608228492988,0.00481057269737306,0.944704426932975,1
"ZNF224",0.0364284195620989,6.59661048319772,0.00480533527317561,0.944734487948446,1
"LRRC41",0.0317771025221609,7.1321571598778,0.00476091072499685,0.944990134443775,1
"HEY1",0.0298063120740042,7.27860234047097,0.00475623638015676,0.945017103088556,1
"TOMM7",0.0372669120666263,5.79947239975592,0.004731298093958,0.945161210150937,1
"PRKCE",-0.0209440624456269,7.76512480454554,0.00471849371071187,0.945235349148535,1
"UROS",-0.0182974724073535,8.13338115920509,0.00471335185323696,0.945265149591808,1
"TADA2A",0.0957711408062537,2.52304846826568,0.00469927332308906,0.945346827603196,1
"PLCB3",-0.0285453506557963,7.18697819888235,0.00467026252900737,0.945515525193483,1
"CDK11B",-0.0314958697979663,6.40646194966556,0.0046689613215074,0.945523104024723,1
"SLC30A9",0.0235090456130852,6.88848082663585,0.00463812133314345,0.945703041895873,1
"MEGF9",0.0322089110049295,6.03364932741053,0.00462007878793713,0.945808591010392,1
"MAP3K4",-0.0197631019889292,7.74744555498588,0.00461680554881827,0.945827761674972,1
"MYH6",-0.0215741861962825,7.44738195967097,0.00460588854864596,0.945891749627484,1
"RECQL5",-0.0228951754309688,7.52952999295717,0.0045951880322761,0.945954542674292,1
"SLCO1C1",-0.0254926600577753,7.11527206563978,0.0045863850147505,0.946006255855723,1
"GSS",0.0234414604579212,7.41969358933122,0.00457520087560681,0.946072028858747,1
"ITGB7",-0.0313949723723929,6.24301056786272,0.00455011195492006,0.946219869148393,1
"POLM",0.0288836884177383,6.84198955932048,0.0045378902347597,0.94629203580224,1
"AQP9",0.0348605916608758,5.54791108650921,0.00453356800428395,0.946317581014951,1
"ITGA10",-0.0214296619941723,7.29259694232235,0.00452505688475524,0.94636791915163,1
"CDKN1C",0.0858837304002569,3.96384495585474,0.00452483562469297,0.946369228405312,1
"HAVCR1",0.0292276237521111,6.26259438775005,0.00452201705551714,0.946385909431278,1
"NRP2",0.0179267033198688,7.86115076684474,0.00451849176085517,0.946406780394727,1
"ACOT7",0.0271376664545875,6.29770967254103,0.00451439840453638,0.946431024743737,1
"OGN",-0.0328669545130256,5.98834965480318,0.00449491263700885,0.946546587760707,1
"SERPINF1",-0.0332084577706976,6.06042362175805,0.00449386301253085,0.946552819837558,1
"GRAMD4",0.0237911822350229,6.80179997691546,0.00449332237843869,0.946556030102462,1
"ARHGAP25",-0.0227575603993364,7.2965715398035,0.00443556637925724,0.946900107619471,1
"DGKQ",0.026642037605684,6.9969410607319,0.004418488023191,0.947002281272333,1
"WIPF1",-0.0185575955188584,8.25851494335875,0.0044181888765209,0.947004072724921,1
"HSPB1",-0.0598454463506556,6.2292079180744,0.00438763069324111,0.947187393751118,1
"PTPN4",-0.0202518874800431,7.84693531279086,0.00438571941198518,0.947198880956402,1
"CLCF1",0.0282375983068645,6.54653760623934,0.0043489801019696,0.947420182620712,1
"MATK",-0.0221888117368659,7.36221003409153,0.00434110800122767,0.947467722726908,1
"MR1",0.022132854787583,7.54611993510714,0.00433942147307675,0.947477913404829,1
"MT1A",0.069759817269533,3.84996488174579,0.00433518982356418,0.947503491483623,1
"LMX1A",0.0314071895700067,6.25118115205869,0.00431919716906659,0.947600272016872,1
"BBS2",0.0172921544563797,9.31137993191616,0.00431274714013341,0.947639355678126,1
"GEM",-0.0474807073150223,4.85328735361661,0.00430046670204831,0.947713849670736,1
"GHITM",0.0285614342868111,6.43190518902593,0.00429900668485583,0.947722713337718,1
"TRIM58",0.0276445780674137,6.03122639244385,0.00428811959261077,0.947788855866308,1
"PTGS2",0.0327371390051424,6.23403417545726,0.00426933478014391,0.947903178120659,1
"MYBBP1A",-0.0193936546044108,7.64544732916075,0.00422066191822301,0.948200576218017,1
"NDUFA2",0.0591530268220893,3.91144030618017,0.00420736128432608,0.948282144180969,1
"ADAM2",-0.119417450196183,1.21271644343378,0.00419156662594311,0.948379175439525,1
"MYOF",-0.0170906881506311,7.96326418204002,0.00418895675352005,0.948395226320441,1
"STK16",-0.0299447670252169,6.22838188661769,0.00417969088795545,0.948452252577794,1
"CUX1",-0.0156216116830035,8.38138361521572,0.00417498489996149,0.948481239626332,1
"ECI2",-0.030123305608802,5.94825365770446,0.00416364879076703,0.948551133060724,1
"VCAM1",0.0255484972441036,6.64328702705467,0.00414260800605604,0.948681114945014,1
"TLE1",0.0232068162771784,7.02429128772035,0.00412458849527297,0.948792696289126,1
"PRKD2",-0.0238331865641375,7.46310224483867,0.00410912076523573,0.948888671729151,1
"AGR2",0.0288671417360558,6.24692987251177,0.00399893112900429,0.949577700389364,1
"UQCRB",-0.0195030679679546,7.30055546355717,0.00399785283810949,0.949584489846971,1
"ALDH7A1",-0.0179935909753382,8.45059142031883,0.0039850739325118,0.949665022323935,1
"MTCH1",-0.0184195874841712,8.02419269573529,0.0039253836264237,0.950042918327787,1
"ISOC1",-0.0375062084316717,5.71872005388465,0.00387923000729273,0.950337095961073,1
"JAG1",0.0218543275825868,7.54823444105387,0.00387798486450475,0.950345056621207,1
"TM9SF2",0.0241378764624056,7.03874438219514,0.00381801288212458,0.950730010522407,1
"ERG",-0.0220153702257197,6.85463746501371,0.00380512672437394,0.950813120670136,1
"DOCK2",-0.0163835339375186,8.46782468216055,0.00379926751836557,0.950850956730976,1
"PTPRB",0.0168868148755135,7.68668600759812,0.00378853503513454,0.95092033820867,1
"DAO",-0.0243668363616836,7.14835321227752,0.00375362045839722,0.951146732979486,1
"KCNQ3",-0.0162127669632163,7.90926269924181,0.00374327005324204,0.951214050477908,1
"UGT1A1",0.0176376578474602,7.75775571150114,0.00373722379068298,0.951253417701101,1
"TSPAN1",-0.039011325546096,5.84610340951481,0.00372480961597788,0.951334346723214,1
"NPAP1",-0.0283048800579724,6.11246685639257,0.00370667812443504,0.95145279102522,1
"DCLK1",0.0175692808872568,7.68829689541823,0.00370511404395657,0.951463022018987,1
"GLRA3",0.0221678190281907,6.79826100020092,0.00365950235001478,0.951762337158603,1
"FZR1",-0.0196097719813478,7.04853806870023,0.00363632923515755,0.951915122078861,1
"ALDH4A1",0.0294189842465939,6.37452735993554,0.0036327417121278,0.95193881895461,1
"CNN3",0.0295331154796987,5.66537836601195,0.00361556804547014,0.952052420189018,1
"ZDHHC2",-0.0243643507185738,6.278225841759,0.00360145157301872,0.952146001459268,1
"GATA6",-0.0339934838511174,5.48773258475737,0.00356110488788985,0.952414488269622,1
"PASK",0.0171815559403298,7.69134210959175,0.00351664629851811,0.952712111473067,1
"RPAP1",0.0198207768514321,7.3797510882566,0.00349546139090506,0.952854595610032,1
"ADI1",0.0364098410653504,5.36652527082342,0.00348875294421802,0.952899805141453,1
"ADH1B",-0.0180922073452069,7.57565346358666,0.00348693945691991,0.952912034073967,1
"IL1A",0.0347189373493249,4.99632083414841,0.00347489752591379,0.952993317792695,1
"TDRKH",-0.0246385726048515,6.95403593797679,0.00347220207181209,0.953011531610104,1
"OR1G1",0.0739930931553103,3.48909220731749,0.00347136983500107,0.953017156663228,1
"RAD51B",0.0170261834320945,7.74904002752236,0.00346415782130371,0.953065930721869,1
"ASPA",0.0282638858191694,6.44922802223447,0.00345446678222316,0.953131550453781,1
"SCMH1",-0.0215405495439659,6.97505491117989,0.00344124899196174,0.953221199515951,1
"IL6",-0.0236816006418243,6.61442622460725,0.00343605439683614,0.95325647890153,1
"HGFAC",0.0222390567468686,6.60056575130738,0.00339232581412574,0.953554531194463,1
"UBE2E3",0.0309874798047671,6.35603297670405,0.00338699928413,0.953590967991045,1
"PLEKHM2",-0.0225070691744649,6.74456684491722,0.00334191417220886,0.953900537091029,1
"HFE",-0.0218318288514762,7.26263234815323,0.00332705788379428,0.954003003645386,1
"CALB1",0.0178786598233478,7.39676564134245,0.00327965608192926,0.954331486455901,1
"OSGIN1",-0.0142969514312228,8.73018037201753,0.00327963853902702,0.954331608463189,1
"ACADM",-0.0153688745183284,8.84352590380236,0.00326844522156122,0.954409522549452,1
"CDH5",0.0227274633729711,7.08702540841785,0.00323714381865869,0.954628117677232,1
"CRYL1",0.0253695489103318,6.89151230349282,0.00320881148046936,0.95482689417127,1
"AP3M1",0.0242434736823955,6.6348079425146,0.00320234034687772,0.954872418271597,1
"HCCS",-0.0559924495033368,4.42320184672359,0.00315341607865172,0.95521810199858,1
"SOBP",0.0207950057718623,6.83350627202044,0.00314243365115319,0.955296069359468,1
"AURKC",0.0352238492943823,5.76670870483059,0.00311024969486695,0.955525342848754,1
"PDHX",-0.0235781100784283,6.23527422008396,0.0031046043044145,0.955565682195268,1
"REXO2",-0.0195999050197558,7.61986666445211,0.00309948362651369,0.955602304020609,1
"NPM3",-0.0398590185492542,5.18071164854532,0.00308750106346167,0.95568811912332,1
"OXSM",0.0398379680665539,5.44230367467891,0.00308531087861752,0.95570382253847,1
"PPID",-0.0338238498358241,5.02295544817948,0.00308002918688111,0.955741714775243,1
"KIAA0586",-0.015448220237595,8.64672043235832,0.00306831772844873,0.95582585225749,1
"GNGT2",0.0265540691012043,5.95736517253873,0.00306527958994707,0.955847705156987,1
"CXCL5",-0.0731818065155293,3.62856082674695,0.0030587769535444,0.955894514235213,1
"SPOCK3",-0.021817365122951,7.20752005730999,0.00304346708887948,0.956004919409831,1
"PDPR",0.0149336797743866,7.81117297725168,0.00303391570560407,0.956073939151783,1
"FOXL2",0.0340729711102744,4.47252900046456,0.00302407630147083,0.956145154224113,1
"LIM2",-0.0403880996181395,4.56368433535759,0.0030238612565423,0.956146711960529,1
"ESD",0.0213280803500441,6.58526825279315,0.00299894919123211,0.956327546844654,1
"HOXC13",0.0410760982296896,4.273455340245,0.00299195136579478,0.95637847896228,1
"TYR",-0.0266752842525945,5.78258621151805,0.00298398915346443,0.956436502867159,1
"SRBD1",0.0194068421167681,6.8352251746801,0.00298160192171348,0.956453914728839,1
"OSM",0.0310972707359216,5.41457128931782,0.0029798238119163,0.956466888353248,1
"CRKL",0.0258906580511333,5.83021100231927,0.00297736990532638,0.956484799172216,1
"ALOX5AP",0.029665014587288,5.41969816739561,0.00296026359125623,0.956609862676256,1
"DHX9",-0.0172348066319167,7.27532608353852,0.00292143409669832,0.956895095318637,1
"CKS2",-0.0407243700886891,3.85456164869872,0.00291539869207735,0.956939600355059,1
"TSC22D2",-0.0249894505297209,6.80836755548931,0.00290490192003823,0.957017113680119,1
"DTYMK",0.0302971162037708,6.56519404112543,0.00288136131453598,0.957191461396857,1
"STARD8",0.0275167106915552,5.65235454702135,0.00285811542206416,0.957364328707154,1
"COL4A5",-0.0150308602005188,7.41151066537686,0.00283896123605309,0.95750729866702,1
"ASTN1",0.0150488374772405,7.53100790256708,0.00282944070511348,0.957578541409275,1
"CARD10",0.0173293537896058,7.33150868520544,0.00282886238858637,0.957582872858441,1
"COLQ",0.0135814725083671,8.43368484115469,0.0028084346092605,0.957736157772877,1
"HTT",0.0121467927974839,8.96868893670956,0.00279304087922583,0.957852038162809,1
"ZC3H13",-0.0160364072241728,7.26366133160817,0.00277855582289321,0.957961371059619,1
"TKT",-0.0156975696097436,7.69751169857055,0.00277781725613213,0.957966953394016,1
