HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:41698	MIR4760	microRNA 4760	Approved	RNA, micro		hsa-mir-4760	21q22.2	100616148	ENSG00000263973		476	MicroRNAs
HGNC:41591	MIR4761	microRNA 4761	Approved	RNA, micro		hsa-mir-4761	22q11.21	100616414	ENSG00000284031		476	MicroRNAs
HGNC:41603	MIR4762	microRNA 4762	Approved	RNA, micro		hsa-mir-4762	22q13.31	100616253	ENSG00000264160		476	MicroRNAs
HGNC:41677	MIR4763	microRNA 4763	Approved	RNA, micro		hsa-mir-4763	22q13.31	100616143	ENSG00000284175		476	MicroRNAs
HGNC:41714	MIR4764	microRNA 4764	Approved	RNA, micro		hsa-mir-4764	22q12.3	100616295	ENSG00000266012		476	MicroRNAs
HGNC:41791	MIR4765	microRNA 4765	Approved	RNA, micro		hsa-mir-4765	2p22.3	100616219	ENSG00000265057		476	MicroRNAs
HGNC:41680	MIR4766	microRNA 4766	Approved	RNA, micro		hsa-mir-4766	22q13.2	100616283	ENSG00000266594		476	MicroRNAs
HGNC:41548	MIR4767	microRNA 4767	Approved	RNA, micro		hsa-mir-4767	Xp22.31	100616467	ENSG00000264268		476	MicroRNAs
HGNC:41592	MIR4768	microRNA 4768	Approved	RNA, micro		hsa-mir-4768	Xp22.13	100616249	ENSG00000265465		476	MicroRNAs
HGNC:41694	MIR4769	microRNA 4769	Approved	RNA, micro		hsa-mir-4769	Xp11.3	100616147	ENSG00000263858		476	MicroRNAs
HGNC:41542	MIR4770	microRNA 4770	Approved	RNA, micro		hsa-mir-4770	Xp22.31	100616373	ENSG00000265284		476	MicroRNAs
HGNC:41901	MIR4771-1	microRNA 4771-1	Approved	RNA, micro		hsa-mir-4771-1	2p11.2	100616370	ENSG00000264793		476	MicroRNAs
HGNC:41774	MIR4771-2	microRNA 4771-2	Approved	RNA, micro		hsa-mir-4771-2	2q13	100616165	ENSG00000266063		476	MicroRNAs
HGNC:41741	MIR4772	microRNA 4772	Approved	RNA, micro		hsa-mir-4772	2q12.1	100616157	ENSG00000264764		476	MicroRNAs
HGNC:41699	MIR4773-1	microRNA 4773-1	Approved	RNA, micro		hsa-mir-4773-1	2q23.3	100616392	ENSG00000264684		476	MicroRNAs
HGNC:41790	MIR4773-2	microRNA 4773-2	Approved	RNA, micro		hsa-mir-4773-2	2q23.3	100616418	ENSG00000283569		476	MicroRNAs
HGNC:41873	MIR4774	microRNA 4774	Approved	RNA, micro		hsa-mir-4774	2q24.3	100616356	ENSG00000265694		476	MicroRNAs
HGNC:41885	MIR4775	microRNA 4775	Approved	RNA, micro		hsa-mir-4775	2q33.3	100616361	ENSG00000284079		476	MicroRNAs
HGNC:41641	MIR4776-1	microRNA 4776-1	Approved	RNA, micro		hsa-mir-4776-1	2q34	100616267	ENSG00000266354		476	MicroRNAs
HGNC:41631	MIR4776-2	microRNA 4776-2	Approved	RNA, micro		hsa-mir-4776-2	2q34	100616472	ENSG00000283637		476	MicroRNAs
HGNC:41773	MIR4777	microRNA 4777	Approved	RNA, micro		hsa-mir-4777	2q37.1	100616317	ENSG00000263641		476	MicroRNAs
HGNC:41648	MIR4778	microRNA 4778	Approved	RNA, micro		hsa-mir-4778	2p14	100616464	ENSG00000264525		476	MicroRNAs
HGNC:41747	MIR4779	microRNA 4779	Approved	RNA, micro		hsa-mir-4779	2p11.2	100616159	ENSG00000265420		476	MicroRNAs
HGNC:41552	MIR4780	microRNA 4780	Approved	RNA, micro		hsa-mir-4780	2p11.2	100616447	ENSG00000265003		476	MicroRNAs
HGNC:41769	MIR4781	microRNA 4781	Approved	RNA, micro		hsa-mir-4781	1p32.3	100616315	ENSG00000283749		476	MicroRNAs
HGNC:41635	MIR4782	microRNA 4782	Approved	RNA, micro		hsa-mir-4782	2q14.1	100616208	ENSG00000265429		476	MicroRNAs
HGNC:41874	MIR4783	microRNA 4783	Approved	RNA, micro		hsa-mir-4783	2q14.3	100616187	ENSG00000264075		476	MicroRNAs
HGNC:41580	MIR4784	microRNA 4784	Approved	RNA, micro		hsa-mir-4784	2q21.1	100616378	ENSG00000284149		476	MicroRNAs
HGNC:41889	MIR4785	microRNA 4785	Approved	RNA, micro		hsa-mir-4785	2q24.2	100616364	ENSG00000283734		476	MicroRNAs
HGNC:41751	MIR4786	microRNA 4786	Approved	RNA, micro		hsa-mir-4786	2q37.3	100616417	ENSG00000264279		476	MicroRNAs
HGNC:41653	MIR4787	microRNA 4787	Approved	RNA, micro		hsa-mir-4787	3p21.2	100616138	ENSG00000272543		476	MicroRNAs
HGNC:41676	MIR4788	microRNA 4788	Approved	RNA, micro		hsa-mir-4788	3q22.2	100616281			476	MicroRNAs
HGNC:41719	MIR4789	microRNA 4789	Approved	RNA, micro		hsa-mir-4789	3q26.31	100616395	ENSG00000264974		476	MicroRNAs
HGNC:41820	MIR4790	microRNA 4790	Approved	RNA, micro		hsa-mir-4790	3p26.1	100616334	ENSG00000265180		476	MicroRNAs
HGNC:41704	MIR4791	microRNA 4791	Approved	RNA, micro		hsa-mir-4791	3p24.3	100616291	ENSG00000271898		476	MicroRNAs
HGNC:41538	MIR4793	microRNA 4793	Approved	RNA, micro		hsa-mir-4793	3p21.31	100616112	ENSG00000284575		476	MicroRNAs
HGNC:41829	MIR4794	microRNA 4794	Approved	RNA, micro		hsa-mir-4794	1p31.3	100616338	ENSG00000264470		476	MicroRNAs
HGNC:41757	MIR4795	microRNA 4795	Approved	RNA, micro		hsa-mir-4795	3p11.2	100616161	ENSG00000264119		476	MicroRNAs
HGNC:41779	MIR4796	microRNA 4796	Approved	RNA, micro		hsa-mir-4796	3q13.31	100616166	ENSG00000264623		476	MicroRNAs
HGNC:41758	MIR4797	microRNA 4797	Approved	RNA, micro		hsa-mir-4797	3q29	100616216	ENSG00000265850		476	MicroRNAs
HGNC:41616	MIR4798	microRNA 4798	Approved	RNA, micro		hsa-mir-4798	4p16.1	100616471	ENSG00000264658		476	MicroRNAs
HGNC:41584	MIR4799	microRNA 4799	Approved	RNA, micro		hsa-mir-4799	4q31.23	100616246	ENSG00000264274		476	MicroRNAs
HGNC:41877	MIR4800	microRNA 4800	Approved	RNA, micro		hsa-mir-4800	4p16.3	100616358	ENSG00000284276		476	MicroRNAs
HGNC:41840	MIR4801	microRNA 4801	Approved	RNA, micro		hsa-mir-4801	4p14	100616435	ENSG00000264319		476	MicroRNAs
HGNC:41658	MIR4802	microRNA 4802	Approved	RNA, micro		hsa-mir-4802	4p14	100616274	ENSG00000263642		476	MicroRNAs
HGNC:41568	MIR4803	microRNA 4803	Approved	RNA, micro		hsa-mir-4803	5q13.2	100616377	ENSG00000264099		476	MicroRNAs
HGNC:41720	MIR4804	microRNA 4804	Approved	RNA, micro		hsa-mir-4804	5q13.2	100616152	ENSG00000263593		476	MicroRNAs
HGNC:32340	MIR483	microRNA 483	Approved	RNA, micro	MIRN483	hsa-mir-483	11p15.5	619552	ENSG00000207805		476	MicroRNAs
HGNC:32341	MIR484	microRNA 484	Approved	RNA, micro	MIRN484	hsa-mir-484	16p13.11	619553	ENSG00000283736		476	MicroRNAs
HGNC:32067	MIR485	microRNA 485	Approved	RNA, micro	MIRN485	hsa-mir-485	14q32.31	574436	ENSG00000208027		476	MicroRNAs
HGNC:32073	MIR488	microRNA 488	Approved	RNA, micro	MIRN488	hsa-mir-488	1q25.2	574441	ENSG00000202609		476	MicroRNAs
HGNC:32074	MIR489	microRNA 489	Approved	RNA, micro	MIRN489	hsa-mir-489	7q21.3	574442	ENSG00000207656		476	MicroRNAs
HGNC:32075	MIR490	microRNA 490	Approved	RNA, micro	MIRN490	hsa-mir-490, miR-490	7q33	574443	ENSG00000207597		476	MicroRNAs
HGNC:32076	MIR491	microRNA 491	Approved	RNA, micro	MIRN491	hsa-mir-491	9p21.3	574444	ENSG00000207609		476	MicroRNAs
HGNC:32081	MIR492	microRNA 492	Approved	RNA, micro	MIRN492	hsa-mir-492	12q22	574449	ENSG00000283998		476	MicroRNAs
HGNC:32082	MIR493	microRNA 493	Approved	RNA, micro	MIRN493	hsa-mir-493	14q32.2	574450	ENSG00000207989		476	MicroRNAs
HGNC:32092	MIR498	microRNA 498	Approved	RNA, micro	MIRN498	hsa-mir-498	19q13.42	574460	ENSG00000207869		476	MicroRNAs
HGNC:43494	MIR4999	microRNA 4999	Approved	RNA, micro		hsa-mir-4999	19p13.2	100847049	ENSG00000265390		476	MicroRNAs
HGNC:32133	MIR499A	microRNA 499a	Approved	RNA, micro	MIRN499, MIR499	hsa-mir-499	20q11.22	574501	ENSG00000207635		476	MicroRNAs
HGNC:41640	MIR499B	microRNA 499b	Approved	RNA, micro	MIR499A	hsa-mir-499a	20q11.22	100616134	ENSG00000283441		476	MicroRNAs
HGNC:43464	MIR5000	microRNA 5000	Approved	RNA, micro		hsa-mir-5000	2p12	100846995	ENSG00000263909		476	MicroRNAs
HGNC:43462	MIR5001	microRNA 5001	Approved	RNA, micro		hsa-mir-5001	2q37.1	100847037	ENSG00000284407		476	MicroRNAs
HGNC:43470	MIR5002	microRNA 5002	Approved	RNA, micro		hsa-mir-5002	3q21.2	100847021	ENSG00000266383		476	MicroRNAs
HGNC:43512	MIR5003	microRNA 5003	Approved	RNA, micro		hsa-mir-5003	5q35.1	100847029	ENSG00000265160		476	MicroRNAs
HGNC:43532	MIR5004	microRNA 5004	Approved	RNA, micro		hsa-mir-5004	6p21.32	100847012	ENSG00000284256		476	MicroRNAs
HGNC:43495	MIR5006	microRNA 5006	Approved	RNA, micro		hsa-mir-5006	13q14.11	100847026	ENSG00000284584		476	MicroRNAs
HGNC:43468	MIR5007	microRNA 5007	Approved	RNA, micro		hsa-mir-5007	13q21.1	100846996	ENSG00000264387		476	MicroRNAs
HGNC:43546	MIR5008	microRNA 5008	Approved	RNA, micro		hsa-mir-5008	1q42.13	100847072	ENSG00000264483		476	MicroRNAs
HGNC:43458	MIR5009	microRNA 5009	Approved	RNA, micro		hsa-mir-5009	15q26.1	100846993	ENSG00000264796		476	MicroRNAs
HGNC:43484	MIR5010	microRNA 5010	Approved	RNA, micro		hsa-mir-5010	17q21.2	100847046	ENSG00000283929		476	MicroRNAs
HGNC:43496	MIR5011	microRNA 5011	Approved	RNA, micro		hsa-mir-5011	18q22.1	100847002	ENSG00000263354		476	MicroRNAs
HGNC:32139	MIR504	microRNA 504	Approved	RNA, micro	MIRN504	hsa-mir-504	Xq26.3	574507	ENSG00000207800		476	MicroRNAs
HGNC:41834	MIR5047	microRNA 5047	Approved	RNA, micro		hsa-mir-5047	17q23.3	100616408	ENSG00000284368		476	MicroRNAs
HGNC:32140	MIR505	microRNA 505	Approved	RNA, micro	MIRN505	hsa-mir-505	Xq27.1	574508	ENSG00000207633		476	MicroRNAs
HGNC:43480	MIR5087	microRNA 5087	Approved	RNA, micro		hsa-mir-5087	1q21.2	100847044	ENSG00000283676		476	MicroRNAs
HGNC:43489	MIR5088	microRNA 5088	Approved	RNA, micro		hsa-mir-5088	19q13.33	100847074	ENSG00000274306		476	MicroRNAs
HGNC:43536	MIR5089	microRNA 5089	Approved	RNA, micro		hsa-mir-5089	17q21.32	100847067	ENSG00000264999		476	MicroRNAs
HGNC:43547	MIR5090	microRNA 5090	Approved	RNA, micro		hsa-mir-5090	7q22.1	100847073	ENSG00000284176		476	MicroRNAs
HGNC:43478	MIR5091	microRNA 5091	Approved	RNA, micro		hsa-mir-5091	4p15.33	100847023	ENSG00000266240		476	MicroRNAs
HGNC:43467	MIR5092	microRNA 5092	Approved	RNA, micro		hsa-mir-5092	3q21.2	100847039	ENSG00000264986		476	MicroRNAs
HGNC:43474	MIR5093	microRNA 5093	Approved	RNA, micro		hsa-mir-5093	16q24.1	100847022	ENSG00000266307		476	MicroRNAs
HGNC:43519	MIR5094	microRNA 5094	Approved	RNA, micro		hsa-mir-5094	15q26.1	100847059	ENSG00000264966		476	MicroRNAs
HGNC:43540	MIR5100	microRNA 5100	Approved	RNA, micro		hsa-mir-5100	10q11.21	100847014	ENSG00000263795		476	MicroRNAs
HGNC:43459	MIR5186	microRNA 5186	Approved	RNA, micro		hsa-mir-5186	3q25.1	100847036	ENSG00000264330		476	MicroRNAs
HGNC:43523	MIR5187	microRNA 5187	Approved	RNA, micro		hsa-mir-5187	1q23.3	100847090	ENSG00000284035		476	MicroRNAs
HGNC:43502	MIR5188	microRNA 5188	Approved	RNA, micro		hsa-mir-5188	12q24.31	100847004	ENSG00000265345		476	MicroRNAs
HGNC:43515	MIR5189	microRNA 5189	Approved	RNA, micro		hsa-mir-5189	16q24.2	100847057	ENSG00000263456		476	MicroRNAs
HGNC:43549	MIR5190	microRNA 5190	Approved	RNA, micro		hsa-mir-5190	18p11.21	100847080	ENSG00000266146		476	MicroRNAs
HGNC:43497	MIR5191	microRNA 5191	Approved	RNA, micro		hsa-mir-5191	1q32.1	100847050	ENSG00000264802		476	MicroRNAs
HGNC:43473	MIR5192	microRNA 5192	Approved	RNA, micro		hsa-mir-5192	2p15	100847087	ENSG00000266097		476	MicroRNAs
HGNC:43534	MIR5193	microRNA 5193	Approved	RNA, micro		hsa-mir-5193	3p21.31	100847079	ENSG00000283726		476	MicroRNAs
HGNC:43498	MIR5194	microRNA 5194	Approved	RNA, micro		hsa-mir-5194	8q24.21	100847051	ENSG00000264653		476	MicroRNAs
HGNC:43526	MIR5195	microRNA 5195	Approved	RNA, micro		hsa-mir-5195	14q32.33	100847062	ENSG00000265929		476	MicroRNAs
HGNC:43542	MIR5196	microRNA 5196	Approved	RNA, micro		hsa-mir-5196	19q13.12	100847070	ENSG00000284034		476	MicroRNAs
HGNC:43450	MIR5197	microRNA 5197	Approved	RNA, micro		hsa-mir-5197	5q31.3	100846991	ENSG00000266478		476	MicroRNAs
HGNC:33650	MIR541	microRNA 541	Approved	RNA, micro	MIRN541	hsa-mir-541	14q32.31	100126308	ENSG00000216179		476	MicroRNAs
HGNC:32534	MIR542	microRNA 542	Approved	RNA, micro	MIRN542	hsa-mir-542	Xq26.3	664617	ENSG00000207784		476	MicroRNAs
HGNC:54164	MIR548BC	microRNA 548BC	Approved	RNA, micro		hsa-mir-548bc	17q12	113839521			476	MicroRNAs
HGNC:35333	MIR548O	microRNA 548o	Approved	RNA, micro	MIRN548O	hsa-mir-548o	7q22.1	100313829	ENSG00000221510		476	MicroRNAs
HGNC:32803	MIR549A	microRNA 549a	Approved	RNA, micro	MIRN549, MIR549	hsa-mir-549	15q25.1	693132	ENSG00000208003		476	MicroRNAs
HGNC:32808	MIR552	microRNA 552	Approved	RNA, micro	MIRN552	hsa-mir-552	1p34.3	693137	ENSG00000207941		476	MicroRNAs
HGNC:32809	MIR553	microRNA 553	Approved	RNA, micro	MIRN553	hsa-mir-553	1p21.2	693138	ENSG00000207750		476	MicroRNAs
HGNC:32810	MIR554	microRNA 554	Approved	RNA, micro	MIRN554	hsa-mir-554	1q21.3	693139	ENSG00000207606		476	MicroRNAs
HGNC:32811	MIR555	microRNA 555	Approved	RNA, micro	MIRN555	hsa-mir-555	1q22	693140	ENSG00000283701		476	MicroRNAs
HGNC:32812	MIR556	microRNA 556	Approved	RNA, micro	MIRN556	hsa-mir-556	1q23.3	693141	ENSG00000207729		476	MicroRNAs
HGNC:32813	MIR557	microRNA 557	Approved	RNA, micro	MIRN557	hsa-mir-557	1q24.2	693142	ENSG00000207974		476	MicroRNAs
HGNC:43513	MIR5571	microRNA 5571	Approved	RNA, micro		hsa-mir-5571	22q11.22	100847006	ENSG00000264824		476	MicroRNAs
HGNC:43476	MIR5572	microRNA 5572	Approved	RNA, micro		hsa-mir-5572	15q25.1	100847042	ENSG00000284059		476	MicroRNAs
HGNC:43485	MIR5579	microRNA 5579	Approved	RNA, micro		hsa-mir-5579	11q14.1	100847000	ENSG00000266570		476	MicroRNAs
HGNC:32814	MIR558	microRNA 558	Approved	RNA, micro	MIRN558	hsa-mir-558	2p22.3	693143	ENSG00000207653		476	MicroRNAs
HGNC:43482	MIR5580	microRNA 5580	Approved	RNA, micro		hsa-mir-5580	14q22.2	100847076	ENSG00000266431		476	MicroRNAs
HGNC:43527	MIR5581	microRNA 5581	Approved	RNA, micro		hsa-mir-5581	1p34.3	100847010	ENSG00000263675		476	MicroRNAs
HGNC:43461	MIR5582	microRNA 5582	Approved	RNA, micro		hsa-mir-5582	11p11.2	100847020	ENSG00000263540		476	MicroRNAs
HGNC:43491	MIR5583-1	microRNA 5583-1	Approved	RNA, micro		hsa-mir-5583-1	18q12.3	100847025	ENSG00000266148		476	MicroRNAs
HGNC:43471	MIR5583-2	microRNA 5583-2	Approved	RNA, micro		hsa-mir-5583-2	18q12.3	100846997	ENSG00000283645		476	MicroRNAs
HGNC:43507	MIR5584	microRNA 5584	Approved	RNA, micro		hsa-mir-5584	1p34.1	100847089	ENSG00000263381		476	MicroRNAs
HGNC:43452	MIR5585	microRNA 5585	Approved	RNA, micro		hsa-mir-5585	1p35.2	100847018	ENSG00000266203		476	MicroRNAs
HGNC:43493	MIR5586	microRNA 5586	Approved	RNA, micro		hsa-mir-5586	14q23.1	100847088	ENSG00000263629		476	MicroRNAs
HGNC:43508	MIR5587	microRNA 5587	Approved	RNA, micro		hsa-mir-5587	16p13.3	100847028	ENSG00000266124		476	MicroRNAs
HGNC:43505	MIR5588	microRNA 5588	Approved	RNA, micro		hsa-mir-5588	3q27.2	100847054	ENSG00000264614		476	MicroRNAs
HGNC:43514	MIR5589	microRNA 5589	Approved	RNA, micro		hsa-mir-5589	19p13.2	100847093	ENSG00000266204		476	MicroRNAs
HGNC:32815	MIR559	microRNA 559	Approved	RNA, micro	MIRN559	hsa-mir-559	2p21	693144	ENSG00000207923		476	MicroRNAs
HGNC:43541	MIR5590	microRNA 5590	Approved	RNA, micro		hsa-mir-5590	2q21.3	100847069	ENSG00000263783		476	MicroRNAs
HGNC:43531	MIR5591	microRNA 5591	Approved	RNA, micro		hsa-mir-5591	4p14	100847065	ENSG00000264621		476	MicroRNAs
HGNC:32817	MIR561	microRNA 561	Approved	RNA, micro	MIRN561	hsa-mir-561	2q32.1	693146	ENSG00000207951		476	MicroRNAs
HGNC:32818	MIR562	microRNA 562	Approved	RNA, micro	MIRN562	hsa-mir-562	2q37.1	693147	ENSG00000207626		476	MicroRNAs
HGNC:32819	MIR563	microRNA 563	Approved	RNA, micro	MIRN563	hsa-mir-563	3p25.1	693148	ENSG00000207815		476	MicroRNAs
HGNC:32820	MIR564	microRNA 564	Approved	RNA, micro	MIRN564	hsa-mir-564	3p21.31	693149	ENSG00000284498		476	MicroRNAs
HGNC:32823	MIR567	microRNA 567	Approved	RNA, micro	MIRN567	hsa-mir-567	3q13.2	693152	ENSG00000207940		476	MicroRNAs
HGNC:32824	MIR568	microRNA 568	Approved	RNA, micro	MIRN568	hsa-mir-568	3q13.31	693153	ENSG00000284134		476	MicroRNAs
HGNC:43492	MIR5680	microRNA 5680	Approved	RNA, micro		hsa-mir-5680	8q22.3	100847001	ENSG00000266756		476	MicroRNAs
HGNC:43518	MIR5681A	microRNA 5681a	Approved	RNA, micro		hsa-mir-5681a	8q21.11	100847058	ENSG00000266502		476	MicroRNAs
HGNC:43538	MIR5681B	microRNA 5681b	Approved	RNA, micro		hsa-mir-5681b	8q21.11	100847091	ENSG00000283505		476	MicroRNAs
HGNC:43477	MIR5682	microRNA 5682	Approved	RNA, micro		hsa-mir-5682	3q13.33	100847043	ENSG00000264477		476	MicroRNAs
HGNC:43453	MIR5683	microRNA 5683	Approved	RNA, micro		hsa-mir-5683	6p25.1	100847034	ENSG00000283616		476	MicroRNAs
HGNC:43544	MIR5684	microRNA 5684	Approved	RNA, micro		hsa-mir-5684	19p13.13	100847071	ENSG00000263800		476	MicroRNAs
HGNC:43543	MIR5685	microRNA 5685	Approved	RNA, micro		hsa-mir-5685	6p12.1	100847075	ENSG00000264056		476	MicroRNAs
HGNC:43457	MIR5687	microRNA 5687	Approved	RNA, micro		hsa-mir-5687	5q11.2	100847019	ENSG00000265135		476	MicroRNAs
HGNC:43463	MIR5688	microRNA 5688	Approved	RNA, micro		hsa-mir-5688	3p12.1	100847077	ENSG00000264084		476	MicroRNAs
HGNC:43479	MIR5689	microRNA 5689	Approved	RNA, micro		hsa-mir-5689	6p24.3	100846998	ENSG00000263705		476	MicroRNAs
HGNC:32825	MIR569	microRNA 569	Approved	RNA, micro	MIRN569	hsa-mir-569	3q26.2	693154	ENSG00000207963		476	MicroRNAs
HGNC:43490	MIR5690	microRNA 5690	Approved	RNA, micro		hsa-mir-5690	6p21.31	100847048	ENSG00000265527		476	MicroRNAs
HGNC:43545	MIR5691	microRNA 5691	Approved	RNA, micro		hsa-mir-5691	11p15.4	100847015	ENSG00000264984		476	MicroRNAs
HGNC:43533	MIR5692A1	microRNA 5692a-1	Approved	RNA, micro		hsa-mir-5692a-1	7q21.3	100847066	ENSG00000266318		476	MicroRNAs
HGNC:43466	MIR5692A2	microRNA 5692a-2	Approved	RNA, micro		hsa-mir-5692a-2	8p23.1	100847038	ENSG00000264512		476	MicroRNAs
HGNC:43535	MIR5692B	microRNA 5692b	Approved	RNA, micro		hsa-mir-5692b	21q22.3	100847013	ENSG00000264580		476	MicroRNAs
HGNC:43506	MIR5692C1	microRNA 5692c-1	Approved	RNA, micro		hsa-mir-5692c-1	5q31.1	100847082	ENSG00000265924		476	MicroRNAs
HGNC:43448	MIR5692C2	microRNA 5692c-2	Approved	RNA, micro		hsa-mir-5692c-2	7q21.3	100847017	ENSG00000266668		476	MicroRNAs
HGNC:43499	MIR5693	microRNA 5693	Approved	RNA, micro		hsa-mir-5693	13q14.3	100847003	ENSG00000266072		476	MicroRNAs
HGNC:43530	MIR5694	microRNA 5694	Approved	RNA, micro		hsa-mir-5694	14q24.1	100847064	ENSG00000265993		476	MicroRNAs
HGNC:43548	MIR5695	microRNA 5695	Approved	RNA, micro		hsa-mir-5695	19p13.13	100847016	ENSG00000266721		476	MicroRNAs
HGNC:43516	MIR5696	microRNA 5696	Approved	RNA, micro		hsa-mir-5696	2q11.2	100847007	ENSG00000264857		476	MicroRNAs
HGNC:43509	MIR5697	microRNA 5697	Approved	RNA, micro		hsa-mir-5697	1p36.22	100847055	ENSG00000265521		476	MicroRNAs
HGNC:43487	MIR5698	microRNA 5698	Approved	RNA, micro		hsa-mir-5698	1q21.3	100847024	ENSG00000263987		476	MicroRNAs
HGNC:43456	MIR5699	microRNA 5699	Approved	RNA, micro		hsa-mir-5699	10p15.3	100847086	ENSG00000263511		476	MicroRNAs
HGNC:43521	MIR5700	microRNA 5700	Approved	RNA, micro		hsa-mir-5700	12q22	100847031	ENSG00000266099		476	MicroRNAs
HGNC:43522	MIR5701-1	microRNA 5701-1	Approved	RNA, micro		hsa-mir-5701-1	15q11.2	100847060	ENSG00000266545		476	MicroRNAs
HGNC:43510	MIR5701-2	microRNA 5701-2	Approved	RNA, micro		hsa-mir-5701-2	15q11.2	100847005	ENSG00000277841		476	MicroRNAs
HGNC:50844	MIR5701-3	microRNA 5701-3	Approved	RNA, micro			15q11.2	103504741	ENSG00000264902		476	MicroRNAs
HGNC:43503	MIR5702	microRNA 5702	Approved	RNA, micro		hsa-mir-5702	2q36.3	100847053	ENSG00000263363		476	MicroRNAs
HGNC:43475	MIR5703	microRNA 5703	Approved	RNA, micro		hsa-mir-5703	2q36.3	100847081	ENSG00000284092		476	MicroRNAs
HGNC:43469	MIR5704	microRNA 5704	Approved	RNA, micro		hsa-mir-5704	3q22.1	100847040	ENSG00000265859		476	MicroRNAs
HGNC:43504	MIR5705	microRNA 5705	Approved	RNA, micro		hsa-mir-5705	4q22.1	100847027	ENSG00000263981		476	MicroRNAs
HGNC:43500	MIR5706	microRNA 5706	Approved	RNA, micro		hsa-mir-5706	5q23.1	100847085	ENSG00000264536		476	MicroRNAs
HGNC:43449	MIR5707	microRNA 5707	Approved	RNA, micro		hsa-mir-5707	7q36.3	100847032	ENSG00000265598		476	MicroRNAs
HGNC:32827	MIR571	microRNA 571	Approved	RNA, micro	MIRN571	hsa-mir-571	4p16.3	693156	ENSG00000207642		476	MicroRNAs
HGNC:32828	MIR572	microRNA 572	Approved	RNA, micro	MIRN572	hsa-mir-572	4p15.33	693157	ENSG00000207716		476	MicroRNAs
HGNC:32829	MIR573	microRNA 573	Approved	RNA, micro	MIRN573	hsa-mir-573	4p15.2	693158	ENSG00000207697		476	MicroRNAs
HGNC:49977	MIR5739	microRNA 5739	Approved	RNA, micro		hsa-mir-5739	22q12.1	102466081	ENSG00000276162		476	MicroRNAs
HGNC:32830	MIR574	microRNA 574	Approved	RNA, micro	MIRN574	hsa-mir-574	4p14	693159	ENSG00000207944		476	MicroRNAs
HGNC:32831	MIR575	microRNA 575	Approved	RNA, micro	MIRN575	hsa-mir-575	4q21.22	693160	ENSG00000207746		476	MicroRNAs
HGNC:32832	MIR576	microRNA 576	Approved	RNA, micro	MIRN576	hsa-mir-576	4q25	693161	ENSG00000207988		476	MicroRNAs
HGNC:32833	MIR577	microRNA 577	Approved	RNA, micro	MIRN577	hsa-mir-577	4q26	693162	ENSG00000207931		476	MicroRNAs
HGNC:32834	MIR578	microRNA 578	Approved	RNA, micro	MIRN578	hsa-mir-578	4q32.3	693163	ENSG00000207559		476	MicroRNAs
HGNC:49930	MIR5787	microRNA 5787	Approved	RNA, micro		hsa-mir-5787	3p21.31	102464817	ENSG00000275334		476	MicroRNAs
HGNC:32836	MIR580	microRNA 580	Approved	RNA, micro	MIRN580	hsa-mir-580	5p13.2	693165	ENSG00000207756		476	MicroRNAs
HGNC:32837	MIR581	microRNA 581	Approved	RNA, micro	MIRN581	hsa-mir-581	5q11.2	693166	ENSG00000207627		476	MicroRNAs
HGNC:32838	MIR582	microRNA 582	Approved	RNA, micro	MIRN582	hsa-mir-582	5q12.1	693167	ENSG00000202601		476	MicroRNAs
HGNC:32839	MIR583	microRNA 583	Approved	RNA, micro	MIRN583	hsa-mir-583	5q15	693168	ENSG00000207578		476	MicroRNAs
HGNC:32840	MIR584	microRNA 584	Approved	RNA, micro	MIRN584	hsa-mir-584	5q32	693169	ENSG00000207714		476	MicroRNAs
HGNC:32841	MIR585	microRNA 585	Approved	RNA, micro	MIRN585	hsa-mir-585	5q35.1	693170	ENSG00000207619		476	MicroRNAs
HGNC:32842	MIR586	microRNA 586	Approved	RNA, micro	MIRN586	hsa-mir-586	6p21.1	693171	ENSG00000207769		476	MicroRNAs
HGNC:32843	MIR587	microRNA 587	Approved	RNA, micro	MIRN587	hsa-mir-587	6q21	693172	ENSG00000207577		476	MicroRNAs
HGNC:32844	MIR588	microRNA 588	Approved	RNA, micro	MIRN588	hsa-mir-588	6q22.32	693173	ENSG00000207632		476	MicroRNAs
HGNC:32845	MIR589	microRNA 589	Approved	RNA, micro	MIRN589	hsa-mir-589	7p22.1	693174	ENSG00000207973		476	MicroRNAs
HGNC:32846	MIR590	microRNA 590	Approved	RNA, micro	MIRN590	hsa-mir-590	7q11.23	693175	ENSG00000207741		476	MicroRNAs
HGNC:32847	MIR591	microRNA 591	Approved	RNA, micro	MIRN591	hsa-mir-591	7q21.3	693176	ENSG00000208025		476	MicroRNAs
HGNC:32848	MIR592	microRNA 592	Approved	RNA, micro	MIRN592	hsa-mir-592	7q31.33	693177	ENSG00000207692		476	MicroRNAs
HGNC:32849	MIR593	microRNA 593	Approved	RNA, micro	MIRN593	hsa-mir-593	7q32.1	693178	ENSG00000207588		476	MicroRNAs
HGNC:32851	MIR595	microRNA 595	Approved	RNA, micro	MIRN595	hsa-mir-595	7q36.3	693180	ENSG00000207637		476	MicroRNAs
